1706892900,43259.26,43289.43,43211.1,43216.36
1706893200,43216.35,43235.18,43190.8,43235.18
1706893500,43235.17,43249.99,43212.16,43212.16
1706893800,43212.16,43280.12,43211.1,43280.12
1706894100,43280.11,43296.0,43222.9,43234.0
1706894400,43233.99,43248.49,43225.0,43225.0
1706894700,43225.0,43250.0,43210.0,43236.39
1706895000,43236.39,43250.02,43232.16,43250.02
1706895300,43250.01,43267.97,43220.0,43220.0
1706895600,43220.0,43221.76,43000.0,43003.99
1706895900,43004.0,43041.1,42943.88,43027.02
1706896200,43027.03,43033.67,42971.92,43004.71
1706896500,43004.71,43011.1,42901.1,42958.47
1706896800,42958.47,42977.98,42913.72,42916.31
1706897100,42916.31,42916.31,42783.09,42850.03
1706897400,42850.02,42941.44,42850.02,42933.23
1706897700,42933.23,42990.0,42912.41,42919.14
1706898000,42919.14,42954.71,42905.98,42930.41
1706898300,42930.41,42939.99,42907.21,42907.74
1706898600,42907.74,42941.1,42896.89,42927.11
1706898900,42927.11,42946.0,42861.3,42861.31
1706899200,42861.31,42910.0,42861.3,42886.02
1706899500,42886.02,42905.23,42855.0,42855.0
1706899800,42855.01,42881.99,42824.24,42881.98
1706900100,42881.98,42940.0,42871.1,42928.01
1706900400,42928.0,43034.55,42920.36,42976.95
1706900700,42976.96,43020.0,42974.9,43011.08
1706901000,43011.09,43055.66,42996.57,42996.58
1706901300,42996.57,43009.84,42923.73,42964.85
1706901600,42964.86,42991.1,42951.83,42991.09
1706901900,42991.09,43009.87,42991.09,43007.07
1706902200,43007.08,43013.76,42960.01,43013.76
1706902500,43013.76,43029.99,42976.18,43015.99
1706902800,43016.0,43016.0,42992.0,43000.0
1706903100,42999.99,43028.0,42992.01,43021.19
1706903400,43021.19,43080.0,43021.18,43068.0
1706903700,43067.99,43079.0,43056.2,43061.97
1706904000,43061.98,43089.91,43053.64,43062.01
1706904300,43062.0,43068.01,42981.1,42982.23
1706904600,42982.24,43036.2,42977.94,43023.5
1706904900,43023.49,43033.7,43013.34,43020.02
1706905200,43020.02,43061.1,43020.01,43037.04
1706905500,43037.04,43074.64,43005.03,43068.07
1706905800,43068.08,43068.08,43045.64,43061.72
1706906100,43061.72,43068.48,43043.96,43061.09
1706906400,43061.1,43068.72,42997.67,42997.67
1706906700,42997.68,43029.76,42992.78,42992.78
1706907000,42992.78,42992.79,42927.8,42943.34
1706907300,42943.33,42958.16,42900.48,42952.65
1706907600,42952.65,42995.17,42950.63,42995.16
1706907900,42995.17,43019.92,42995.16,43018.35
1706908200,43018.35,43018.36,43008.47,43017.2
1706908500,43017.2,43039.28,43017.2,43039.15
1706908800,43039.15,43054.99,43035.2,43044.96
1706909100,43044.95,43055.66,43023.68,43055.65
1706909400,43055.65,43067.78,43045.99,43046.0
1706909700,43045.99,43055.51,43031.68,43031.69
1706910000,43031.69,43031.69,43009.87,43009.88
1706910300,43009.88,43033.47,43009.87,43033.46
1706910600,43033.47,43042.79,43011.35,43011.35
1706910900,43011.36,43019.51,42995.16,42995.17
1706911200,42995.16,43000.07,42995.16,43000.06
1706911500,43000.06,43000.07,43000.06,43000.06
1706911800,43000.07,43047.98,43000.06,43028.65
1706912100,43028.65,43078.94,43028.65,43078.93
1706912400,43078.94,43185.41,43078.93,43109.94
1706912700,43109.94,43144.01,43109.63,43144.0
1706913000,43144.0,43146.12,43111.35,43111.35
